tweet_id,keyword,text,created_at,user_id,username,name,followers,verified,likes,retweets,replies,hashtags,media_count,media_info,is_reply,is_retweet
2015566400530624561,timeline,RT @BardiUpdatess: Cardi B and Stefon Diggs celebrating the Patriots NFC Championship win today in Denver. 🥹❤️ https://t.co/Vhm8VEtre6,Sun Jan 25 23:24:11 +0000 2026,866953267,,Cardi B,37093310,False,0,1036,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/Vhm8VEtre6""}]",False,True
2015455174412611935,timeline,Yall this is Wavey😂……I’ll show yall touchdown soon ….,Sun Jan 25 16:02:13 +0000 2026,866953267,,Cardi B,37093310,False,92496,3368,1222,,0,[],False,False
2013707437170401338,timeline,https://t.co/at3nZjMJjx,Tue Jan 20 20:17:20 +0000 2026,866953267,,Cardi B,37093310,False,47992,4827,1442,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/at3nZjMJjx""}]",False,False
2013404888407908470,timeline,"RT @itsKenBarbie: GETTING READY                      TO MAKE HISTORY

The Little Miss Drama tour is 23 days away 💕 https://t.co/Gv90R65kr5",Tue Jan 20 00:15:07 +0000 2026,866953267,,Cardi B,37093310,False,0,428,0,,2,"[{""type"": ""video"", ""url"": ""https://t.co/Gv90R65kr5""}, {""type"": ""photo"", ""url"": ""https://t.co/Gv90R65kr5""}]",False,True
2013263395114373264,timeline,RT @stuncalis: 2016  https://t.co/oFovhEnWLd,Mon Jan 19 14:52:52 +0000 2026,866953267,,Cardi B,37093310,False,0,1477,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/oFovhEnWLd""}]",False,True
2018695453118738768,#cancel,Calls for #impeachment are like calls to #defund and #cancel - who’s over all this sh$t?,Tue Feb 03 14:37:56 +0000 2026,1569738261018583041,,Gilbert Comley,472,False,0,0,0,impeachment defund cancel,0,[],False,False
2022024278842257827,#cancel,wtf This wasnt food #cancel,Thu Feb 12 19:05:30 +0000 2026,1618713361964834816,,lyn,848,False,1,0,0,cancel,0,[],False,False
2028613629117862009,#cancel,"#cancel this scammer 
#whatnot
#thehobby
#sportscards",Mon Mar 02 23:29:13 +0000 2026,180190514,,الوس,1677,False,0,0,0,cancel whatnot thehobby sportscards,0,[],False,False
2029653065599451260,#cancel,@7jeonjungkook4m j’ai pas honte de dire que je veux mettre jungkook enceinte #cancel #problematique,Thu Mar 05 20:19:34 +0000 2026,1355957255552827392,,kaisa⁷,42,False,2,0,0,cancel problematique,0,[],True,False
2020568615653699817,#cancel,"We #Cancel Them instead of them Cancelling U.S. and, What #Country would you Like U.S. to Drop your Sorry A$$ Off IN, #Enjoy!!!??? You will Never be On Our #Wheaties Box, Loser!!!???  #USA   #USMC",Sun Feb 08 18:41:12 +0000 2026,260469044,,It's Still America Better Do It While You Can!,3435,False,0,0,0,Cancel Country Enjoy Wheaties USA USMC,0,[],False,False
2017751003408298070,#cancel,Crunch fitness is having a lot of cancellations right now #gymmembership #crunchfitness #cancel #foryou https://t.co/NNt4TQAkra,Sun Feb 01 00:05:01 +0000 2026,424304323,,IvanGtv,4612,False,1,1,1,gymmembership crunchfitness cancel foryou,1,"[{""type"": ""video"", ""url"": ""https://t.co/NNt4TQAkra""}]",False,False
2018055268337119518,#cancel,"Your Comedy Minute: YouTube Live #109 No Call, No Show #Zoom #Meeting #Cancel #NoCall #NoShow #Drinking #Live #YouTube #WebbWilder #funny #laugh #jokes #comedy #humor #story #live #stream #joke #SuperBowl #Instagram #YouTubeLive 
https://t.co/DLNMh51Cyo",Sun Feb 01 20:14:04 +0000 2026,345505474,,Scott Townsend,1183,False,1,0,0,Zoom Meeting Cancel NoCall NoShow Drinking Live YouTube WebbWilder funny laugh jokes comedy humor story live stream joke SuperBowl Instagram YouTubeLive,0,[],False,False
2015286533712990682,#cancel,Guys @sharii_ann is a hater we should #cancel her https://t.co/VNwmDSq2gF,Sun Jan 25 04:52:06 +0000 2026,1896271779200655360,,⋆˙⟡ dylan⋆˙⟡ Frank Nazar’s #1 fan 🍋🚒,323,False,1,0,1,cancel,1,"[{""type"": ""photo"", ""url"": ""https://t.co/VNwmDSq2gF""}]",False,False
2025637570198053073,#cancel,everybody #cancel zemo,Sun Feb 22 18:23:25 +0000 2026,1891490762656759808,,logann ✰,437,False,3,3,1,cancel,0,[],False,False
2023571428990193700,#cancel,#cancel jizzforjin for being straight AND for being a terrible friend @jizzforjin https://t.co/SADcbOTMmj,Tue Feb 17 01:33:19 +0000 2026,1702144722637148161,,may 🪼,566,False,5,1,2,cancel,2,"[{""type"": ""photo"", ""url"": ""https://t.co/SADcbOTMmj""}, {""type"": ""photo"", ""url"": ""https://t.co/SADcbOTMmj""}]",False,False
2016870363494236381,#cancel,il répond pas il me trompe #cancel,Thu Jan 29 13:45:40 +0000 2026,1311349114932781057,,ally ★,582,False,0,0,0,cancel,0,[],False,False
2030015560805663034,#cancel,@B4BYCHAI Dont #cancel me for my greed but I took like 5 copies and depleted the rack. Before I even saw the movie,Fri Mar 06 20:20:00 +0000 2026,2029196928786067457,,✂️,5,False,4,0,1,cancel,0,[],True,False
2019840672828948580,#cancel,"These bitches are absolutely insufferable!
 #Cancel #WhiteLiberalWomen

 https://t.co/f5fvPtkCXi",Fri Feb 06 18:28:37 +0000 2026,1359018499700645894,,TruthBooth2.0 BackFromTheDead,755,False,1,0,0,Cancel WhiteLiberalWomen,1,"[{""type"": ""video"", ""url"": ""https://t.co/f5fvPtkCXi""}]",False,False
2020905359762751953,#cancel,#Cancel this guy bruh he weird,Mon Feb 09 16:59:19 +0000 2026,996710617888280577,,Ari,1212,False,3,0,1,Cancel,0,[],False,False
2030147377634418707,#cancel,Ramona lies publically #cancel 👀,Sat Mar 07 05:03:47 +0000 2026,1942055255937593345,,Natsuki of edtwt ⋆. 𐙚 ˚,1151,False,5,0,1,cancel,0,[],False,False
2030182869130228077,#cancel,my experience with aruku from severin… #notgood #CANCEL she tried to GET ME BANNED! this is why u don’t meet your idols yall… 😭😭😭😭😭 https://t.co/VIFC2zKajY,Sat Mar 07 07:24:49 +0000 2026,1831329836918337536,,zenren,1337,False,3,0,3,notgood CANCEL,4,"[{""type"": ""photo"", ""url"": ""https://t.co/VIFC2zKajY""}, {""type"": ""photo"", ""url"": ""https://t.co/VIFC2zKajY""}, {""type"": ""photo"", ""url"": ""https://t.co/VIFC2zKajY""}, {""type"": ""photo"", ""url"": ""https://t.co/VIFC2zKajY""}]",False,False
2017939285438304323,#cancel,can we mass #cancel dino 🤢🤢🤢🍅🍅🍅🍅🍅,Sun Feb 01 12:33:11 +0000 2026,1491285307840294914,,sy🚬,2219,False,0,0,1,cancel,0,[],False,False
2022525320490791116,#cancel,jake shooting his pregnant husband 😭😭😭💔💔💔 #cancel https://t.co/DDuhhWwn7L,Sat Feb 14 04:16:27 +0000 2026,1881493510894882816,,ʎǝןıɹ I-/ #1 To The End fan,458,False,5,1,0,cancel,1,"[{""type"": ""photo"", ""url"": ""https://t.co/DDuhhWwn7L""}]",False,False
2029826061463072831,#cancel,"Ssshhh 🤫
Knock knock, where's the Cabinet Member (ir-)responsible? 
Sorry to rain on your parade but here to #cancel my purple bin too 
2,500 residents ( &amp; counting) have called the bluff of #Wolverhampton Labour
Play stupid games, win stupid prizes 😜 
https://t.co/CBRiUvf5YJ https://t.co/6k6cAX3wUN",Fri Mar 06 07:47:00 +0000 2026,63240445,,Cllr. Celia Hibbert (CeeCee),2113,False,37,6,1,cancel Wolverhampton,1,"[{""type"": ""photo"", ""url"": ""https://t.co/6k6cAX3wUN""}]",False,False
2024070839646535700,#cancelled,lowkey #cancelled my smosh membership,Wed Feb 18 10:37:48 +0000 2026,1930000024504614915,,sev 🐾 (is boycotting smosh),398,False,2,0,0,cancelled,0,[],False,False
2027721391395770448,#cancelled,"#Hulchal at Hyderabad Airport after #AirIndia &amp; Indigo flights #cancelled.

#IsraelUS #IranWar https://t.co/qlChrx1x6w",Sat Feb 28 12:23:47 +0000 2026,1179260339424153600,,Arbaaz The Great,1116,False,0,0,1,Hulchal AirIndia cancelled IsraelUS IranWar,1,"[{""type"": ""video"", ""url"": ""https://t.co/qlChrx1x6w""}]",False,False
2023123430292234249,#cancelled,oomf stole my idea #cancelled,Sun Feb 15 19:53:08 +0000 2026,1001538473231376385,,s ♡ ↯,627,False,4,0,2,cancelled,0,[],False,False
2024961428331868637,#cancelled,they need to be #cancelled https://t.co/u4UzTPwmWW,Fri Feb 20 21:36:41 +0000 2026,1979567669083791360,,rhys 🍎 #1 man hater,1542,False,7,0,0,cancelled,1,"[{""type"": ""photo"", ""url"": ""https://t.co/u4UzTPwmWW""}]",False,False
2029871947253678280,#cancelled,#cancelled.... smh..,Fri Mar 06 10:49:20 +0000 2026,1705554312821088256,,neda 📎 mjm,2501,False,2,0,0,cancelled,0,[],True,False
2021298622936252518,#cancelled,"At least one ice fishing derby in southwestern Saskatchewan has been cancelled, as warmer weather contributes to concerns about thickness and quality of ice. #icefishingderby #cancelled

https://t.co/VUxQl8d45M",Tue Feb 10 19:02:00 +0000 2026,62869013,,980 CJME,20742,False,3,1,0,icefishingderby cancelled,0,[],False,False
2029449777545687537,#cancelled,"ಅನರ್ಹ BPL ಕಾರ್ಡ್ ಹೊಂದಿರುವ ಕುಟುಂಬಗಳಿಗೆ ಆಘಾತ: 15 ಲಕ್ಷ ಮಂದಿಗೆ ಶಾಕ್​

https://t.co/cmoPnpPMwY

#BPLCard #cancelled #karnataka",Thu Mar 05 06:51:46 +0000 2026,145540592,,TV9 Kannada,670347,False,0,0,0,BPLCard cancelled karnataka,0,[],False,False
2026017661155508465,#cancelled,"you’re saying woman can’t go in the Cave? honestly thats really messed up, tom. #cancelled",Mon Feb 23 19:33:46 +0000 2026,1193607977527365632,,vic,4520,False,4,0,1,cancelled,0,[],False,False
2024643794503668152,#cancelled,"Shia LaBeouf you are cancelled. 

#Cancelled #homophobic https://t.co/edRdfs3wXu",Fri Feb 20 00:34:31 +0000 2026,32508908,,Chuck Mallory,673,False,0,0,0,Cancelled homophobic,1,"[{""type"": ""photo"", ""url"": ""https://t.co/edRdfs3wXu""}]",False,False
2023387284331172309,#cancelled,"NEWS | Assam Public Service Commission (#APSC) on Monday, February 16, #cancelled the Combined Competitive Examination (CCE), 2024 result just hours after declaring it, citing “inadvertent error” in the notified list.

@mygovassam https://t.co/1WucvdR06I",Mon Feb 16 13:21:35 +0000 2026,1509442818,,GPlus,141530,False,2,1,1,APSC cancelled,1,"[{""type"": ""photo"", ""url"": ""https://t.co/1WucvdR06I""}]",False,False
2030359799284806001,#cancelled,@sorvetedaora #cancelled,Sat Mar 07 19:07:53 +0000 2026,2025426242921791489,,pervert,80,False,3,0,0,cancelled,0,[],True,False
2026801204366590213,#cancelled,Etong tapatan expected na yung ult 8 ang makakatanggap ng lashings pero mukhang na reverse card ata at yung mga house challengers pa ang mukhang na #cancelled hahaha pero deserved! 🤭,Wed Feb 25 23:27:17 +0000 2026,2016292318496874496,,naya 💟,136,False,11,1,0,cancelled,0,[],False,False
2024021986989547838,#cancelled,"Cartoon Fan &amp; Sad Fact: the Best cartoons that I saw &amp; heard are gone, #finished and #Cancelled in the last not long but few years ago, and worst they end with a #cliffhanger . RIP my Best Shows in 2019 &amp; 2024🌌📺🎬🎞️🚫🥺💧🥀 #Cartoons #finalspace #tlkoe #cleopatrainspace #mlpg5 https://t.co/qmw6IQ5O0f",Wed Feb 18 07:23:40 +0000 2026,890367994265616384,,Josh Creator GALAXY,84,False,30,6,1,finished Cancelled cliffhanger Cartoons finalspace tlkoe cleopatrainspace mlpg5,4,"[{""type"": ""photo"", ""url"": ""https://t.co/qmw6IQ5O0f""}, {""type"": ""photo"", ""url"": ""https://t.co/qmw6IQ5O0f""}, {""type"": ""photo"", ""url"": ""https://t.co/qmw6IQ5O0f""}, {""type"": ""photo"", ""url"": ""https://t.co/qmw6IQ5O0f""}]",False,False
2026030605205381388,#cancelled,ace attorney is enbyphobic  #CANCELLED https://t.co/UyRkH7MIC4,Mon Feb 23 20:25:12 +0000 2026,1700559707352465408,,kaemi | PLAYING AA 4-1 RN,596,False,15,2,2,CANCELLED,1,"[{""type"": ""photo"", ""url"": ""https://t.co/UyRkH7MIC4""}]",False,False
2029838754597277896,#cancelled,"⚠️ WARNING: THIS WAS A JOKE ⚠️

With Fiona off on leave, Emma and Dave are closer than ever on Fully Charged...but for how much longer? 😅

Listen back on the Fully Charged: Recharged via @goloud_app

#FullyCharged #Dublin #Cancelled #SPIN1038 https://t.co/rceHLzyi67",Fri Mar 06 08:37:26 +0000 2026,45842047,,SPIN 1038,266273,False,0,0,1,FullyCharged Dublin Cancelled SPIN1038,1,"[{""type"": ""video"", ""url"": ""https://t.co/rceHLzyi67""}]",False,False
2021725848118943958,#cancelled,"Never mind thx! 🚫

#TFR #NOTAM #Cancelled for #ElPaso

@MCCCANM 

https://t.co/hLWmuaBHHN…",Wed Feb 11 23:19:38 +0000 2026,3112598765,,"Dan Thom,B.S.,J.D.⚖️⚖️⚖️ 🖤💙🖤",8739,False,3,3,0,TFR NOTAM Cancelled ElPaso,0,[],False,False
2026320523160854712,#cancelled,my grandmother with dementia forgot shes on stolen land #cancelled #literallyhitler #killher,Tue Feb 24 15:37:14 +0000 2026,1850740419325317120,,Petulant Clark,293,False,23,1,0,cancelled literallyhitler killher,0,[],False,False
2029732605256663383,#cancelled,@TaylorLewan77 @AlaskaAir Goodbye Alaskan Airlines #cancelled,Fri Mar 06 01:35:38 +0000 2026,2012661123925831681,,DMVFootballGuy,484,False,4,0,2,cancelled,0,[],True,False
2026774909754490895,#cancelled,james marriott is forcing his fans to become bald #cancelled https://t.co/uBXAs4eJ1G,Wed Feb 25 21:42:48 +0000 2026,1293203035901038601,,tai 🦦,9110,False,29,0,1,cancelled,1,"[{""type"": ""photo"", ""url"": ""https://t.co/uBXAs4eJ1G""}]",False,False
2024072216661422175,#cancellation,The following trains will be cancelled in between SHE-DEA in TAK branch section due to Power and Traffic block. #Cancellation #EasternRailway #Howrahdivision . https://t.co/nH8Kj9gh7b,Wed Feb 18 10:43:16 +0000 2026,3297652398,,DRM Howrah,45487,False,8,0,1,Cancellation EasternRailway Howrahdivision,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nH8Kj9gh7b""}]",False,False
2016383001379352726,#cancellation,"📢Cancellation of trains due to operational reasons 
@drmsecunderabad @drmhyb
@drmned 
#Cancellation https://t.co/L0CQ7hd0ln",Wed Jan 28 05:29:04 +0000 2026,3037969260,,South Central Railway,172140,False,21,8,0,Cancellation,2,"[{""type"": ""photo"", ""url"": ""https://t.co/L0CQ7hd0ln""}, {""type"": ""photo"", ""url"": ""https://t.co/L0CQ7hd0ln""}]",False,False
1937846096094769594,#cancellation,"#Cancellation of Train
@SWRRLY Updates https://t.co/A32eLnID3C",Wed Jun 25 12:11:27 +0000 2025,3279388878,,DRM Bengaluru,48520,False,7,2,0,Cancellation,1,"[{""type"": ""photo"", ""url"": ""https://t.co/A32eLnID3C""}]",False,False
1905664252704440810,#cancellation,"#INDIA | Train ticket purchased from counter can be cancelled online: Railway Minister Ashwini Vaishnaw 🚆🎫

Tap for more info⤵️
https://t.co/UKXfp6q6Zk

#TrainTicket #Cancellation #RailwayMinister #AshwiniVaishnaw https://t.co/jSuy1wM44Y",Fri Mar 28 16:52:18 +0000 2025,68927629,,Moneycontrol,1504987,False,11,0,0,INDIA TrainTicket Cancellation RailwayMinister AshwiniVaishnaw,1,"[{""type"": ""photo"", ""url"": ""https://t.co/jSuy1wM44Y""}]",False,False
1998231690691453014,#cancellation,"Indigo ફ્લાઇટ સંકટ વિશે તમારું શું કહેવું છે?

#indigo #flight #cancellation https://t.co/bKYMET5yca",Tue Dec 09 03:22:15 +0000 2025,588218513,,VTV Gujarati News and Beyond,520925,False,8,0,1,indigo flight cancellation,1,"[{""type"": ""photo"", ""url"": ""https://t.co/bKYMET5yca""}]",False,False
1922675773229695328,#cancellation,"The Civil Aviation Authority of Thailand (CAAT) has briefed 106 airlines on updated regulations strengthening passenger rights for flight delays and cancellations. #CAAT #airlines #cancellation #delays #aviation #ThailandNews #TheNation
https://t.co/CoM5Uw8w9P",Wed May 14 15:30:00 +0000 2025,18921618,,Thenationthailand,457264,False,1,0,0,CAAT airlines cancellation delays aviation ThailandNews TheNation,0,[],False,False
1985564048725852352,#cancellation,"गुड न्यूज! अब फ्री में कैंसिल कर सकेंगे एयर टिकट, DGCA का नया रूल लाया बंपर राहत, अब फ्री में बदलें टिकट, 24 घंटे में नाम सुधार, 21 दिन में रिफंड!

#AirTicket #Cancellation | #ZeeNews 
@akhileshanandd @_poojaLive https://t.co/9vhL4HpQeZ",Tue Nov 04 04:25:33 +0000 2025,461841349,,Zee News,6934643,False,9,1,0,AirTicket Cancellation ZeeNews,1,"[{""type"": ""video"", ""url"": ""https://t.co/9vhL4HpQeZ""}]",False,False
1992166580214718724,#cancellation,"ଯାତ୍ରୀମାନେ ଦୟାକରି ଧ୍ୟାନ ଦିଅନ୍ତୁ....ନା ହୋଇପାରିବ ଟିକେଟ୍ ବୁକିଂ ନା ହେବ କ୍ୟାନସଲ https://t.co/PRGhCoRCqx 
#PrameyaNews7 #indianrailways2025 #cancellation #reservations",Sat Nov 22 09:41:40 +0000 2025,3267992360,,Prameya News7,255058,False,1,0,0,PrameyaNews7 indianrailways2025 cancellation reservations,0,[],False,False
1968169477167784202,#cancellation,"கைலாஷ் யாத்திரை ரத்தான விவகாரம்: முன்பதிவு செய்தவருக்கு ரூ.75 ஆயிரம் இழப்பீடு - நுகர்வோர் நீதிமன்றம் உத்தரவு

| #KailashYatra | #Cancellation | #ConsumerCourt |
https://t.co/xEitxUvyBw",Wed Sep 17 04:25:44 +0000 2025,1704625526,,Tamil The Hindu,1264700,False,0,0,0,KailashYatra Cancellation ConsumerCourt,0,[],False,False
2004766015323078943,#cancellation,"US airlines cancel over 1,000 flights amid Northeast winter storm warnings

https://t.co/CKaNdu6MbR 

#USAirlines #Flights #Cancellation #Winters #SnowStorm #USA",Sat Dec 27 04:07:19 +0000 2025,6509832,,News18,4403379,False,1,0,0,USAirlines Flights Cancellation Winters SnowStorm USA,0,[],False,False
1964029266871361992,#cancellation,"Breaking Up Is Still Hard to Do (But Shouldn’t Be) - CX Journey™ https://t.co/NvjP0eHNVK Let’s call this what it is: deliberate friction, engineered not to serve customers but to squeeze more dollars out of them on the way out. #customerexperience #memberexperience #cancellation https://t.co/GrQUTtTerW",Fri Sep 05 18:14:01 +0000 2025,200655127,,"Annette Franz, CCXP",25289,False,1,1,0,customerexperience memberexperience cancellation,1,"[{""type"": ""photo"", ""url"": ""https://t.co/GrQUTtTerW""}]",False,False
1983194771410821625,#cancellation,"A 12-hour bandh imposed by various organisations demanding #cancellation of the proposed construction of the 1,605 MW #SubansiriUpperHydroelectricProject in Menga affected  daily life in #UpperSubansiri district on Tuesday. https://t.co/j7ys07UR2Y",Tue Oct 28 15:30:54 +0000 2025,4612928833,,The Arunachal Times,33786,False,11,1,0,cancellation SubansiriUpperHydroelectricProject UpperSubansiri,1,"[{""type"": ""photo"", ""url"": ""https://t.co/j7ys07UR2Y""}]",False,False
1996837064529285155,#cancellation,"IndiGo की उड़ानों पर आज भी बड़ा असर 

रात 12 बजे तक दिल्ली और मुंबई से सारी फ्लाइट्स रद्द 

पिछले 36 घंटे में 1000 से ज्यादा कैंसिलेशन 

क्या है पूरी खबर जानिए @pandeyambarish से 

#IndiGo #Flights #Cancellation #Delhi #Mumbai https://t.co/nEJ4gXaqsQ",Fri Dec 05 07:00:30 +0000 2025,140798905,,Zee Business,784100,False,17,2,0,IndiGo Flights Cancellation Delhi Mumbai,1,"[{""type"": ""video"", ""url"": ""https://t.co/nEJ4gXaqsQ""}]",False,False
1997585557392888061,#cancellation,"#CANCELLATION#

The following TOD Special Trains are cancelled due to operational constraints:
1️⃣ Train No. 07167 (Hyderabad – Hadapsar)
📅 Journey Date: 07-12-2025 (Sunday)
❌ Cancelled
2️⃣ Train No. 07168 (Hadapsar – Hyderabad)
📅 Journey Date: 08-12-2025 (Monday)
❌ Cancelled",Sun Dec 07 08:34:44 +0000 2025,3288502945,,Nanded Division,19919,False,3,0,0,,0,[],False,False
1985660861965615135,#cancellation,"Cancel Flight Tickets For FREE Within 48 Hours! | 48 ಗಂಟೆಯೊಳಗೆ ಟಿಕೆಟ್ ಕ್ಯಾನ್ಸಲ್ ಫ್ರೀ; ನಾಗರಿಕ ವಿಮಾನಯಾನ ಮಹಾ ನಿರ್ದೇಶನಾಲಯದಿಂದ ಹೊಸ ನಿಯಮ!
#flightticket #cancellation #airlines #News18Kannada https://t.co/HXUnzNOBDB",Tue Nov 04 10:50:15 +0000 2025,761154442628444160,,News18 Kannada,109123,False,0,0,0,flightticket cancellation airlines News18Kannada,1,"[{""type"": ""photo"", ""url"": ""https://t.co/HXUnzNOBDB""}]",False,False
